GameName,DummyRegressor-MaterialPos,DummyRegressor-InfluencePos,DummyRegressor-SidesProximityPos,DummyRegressor-LineCompletionHeuristicNeg,DummyRegressor-NullHeuristicPos,DummyRegressor-LineCompletionHeuristicPos,DummyRegressor-CornerProximityNeg,DummyRegressor-MobilitySimpleNeg,DummyRegressor-CentreProximityNeg,DummyRegressor-InfluenceNeg,DummyRegressor-MaterialNeg,DummyRegressor-CornerProximityPos,DummyRegressor-MobilitySimplePos,DummyRegressor-CentreProximityPos,DummyRegressor-SidesProximityNeg,DummyRegressor-RegionProximityNeg,DummyRegressor-RegionProximityPos,DummyRegressor-ScorePos,DummyRegressor-ScoreNeg,DummyRegressor-PlayerRegionsProximityNeg,DummyRegressor-PlayerRegionsProximityPos,DummyRegressor-PlayerSiteMapCountPos,DummyRegressor-PlayerSiteMapCountNeg,DummyRegressor-OwnRegionsCountPos,DummyRegressor-OwnRegionsCountNeg,DummyRegressor-ComponentValuesPos,DummyRegressor-ComponentValuesNeg,Average
Tsaydithl_Tsaydithl,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Abrobad_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Wellisch_Chess_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Starchess_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Mini_Hexchess_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Glinski_Chess_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Brusky_Chess_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
McCooey_Chess_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
De_Vasa_Chess_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Shafran_Chess_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Hex_Amazons_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Main_Tapak_Empat_Main_Tapak_Empat,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Main_Pacheh_Main_Pacheh,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Dama_Philippines_Dama_Philippines,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Moo_Moo,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Jeu_de_Renard_Jeu_de_Renard,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Jeu_de_Renard_Two_Foxes_Jeu_de_Renard_Two_Foxes,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Damas_Damas,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Dama_Italy_Dama_Italy,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Pleasant_Draughts_Pleasant_Draughts,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Shashki_Shashki,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
The_Babylonian_The_Babylonian,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Diagonal_Draughts_Diagonal_Draughts,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Maleys_Maleys,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
RootZone_Default,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Unnamed_Dutch_Draughts_Game_Unnamed_Dutch_Draughts_Game,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Coc-Inbert_Coc-Inbert,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Sher_Bakr_Sher-Bakr,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Bagh_Bandi_Bagh_Bandi,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Ram_Tir_Ram_Tir,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Pam_Pait_Pam_Pait,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Bam_Blang_Beh_Khla_Bam_Blang_Beh_Khla,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Tule_Paid_Tule_Paid,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Mughal_Pathan_Mughal_Pathan,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Kaua_Dorki_Kaua_Dorki,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Challis_Ghutia_Challis_Gutia,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Tuk_Tak_Tuk_Tak,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Bara_Guti_Bihar_Bara_Guti_Bihar,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Bagha_Guti_Bagha_Guti,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Bis_Gutiya_Bis_Gutiya,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Challis_Ghutia_Titagarh_Challis_Ghutia_Titagarh,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Orissa_Tiger_Game_Four_Tigers_Orissa_Tiger_Game_Four_Tigers,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Orissa_Tiger_Game_One_Tiger_Orissa_Tiger_Game_One_Tiger,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Kulaochal_Kulaochal,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Do_Guti_Do_Guti,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Sat_Gol_Sat_Gol,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Senet_Kendall,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Senet_Kendall_Five_Pieces,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Senet_Kendall_Starting_Throw,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Senet_Kendall_Trap,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Senet_Kendall_Home_Row,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Senet_Kendall_Five_Pieces_Starting_Throw,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Senet_Kendall_Five_Pieces_Trap,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Senet_Kendall_Five_Pieces_Home_Row,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
Senet_Kendall_Starting_Throw_Trap,62.09081283503199,57.58767550884272,56.36441432150925,44.27814102610711,48.51593242855396,54.858498988759585,40.916417927925416,43.58302122679038,44.58706984187438,44.69983189731618,39.88062532848997,57.2660557451999,57.75097345441284,54.53256979152956,43.86078499748705,47.60315464507082,53.070770725129755,49.83241623085529,47.390874127060364,49.501555410093964,50.01021333927035,49.99240586652279,47.85776683107423,50.352631844267655,47.655233403945715,48.68239816446869,48.394837543106235,49.111111111111114,
