RulesetName,MaterialPos,InfluencePos,SidesProximityPos,LineCompletionHeuristicNeg,NullHeuristicPos,LineCompletionHeuristicPos,CornerProximityNeg,MobilitySimpleNeg,CentreProximityNeg,InfluenceNeg,MaterialNeg,CornerProximityPos,MobilitySimplePos,CentreProximityPos,SidesProximityNeg,RegionProximityNeg,RegionProximityPos,ScorePos,ScoreNeg,PlayerRegionsProximityNeg,PlayerRegionsProximityPos,PlayerSiteMapCountPos,PlayerSiteMapCountNeg,OwnRegionsCountPos,OwnRegionsCountNeg,ComponentValuesPos,ComponentValuesNeg
Baghchal_Baghachal,84.7368421052632,44.4117647058824,60.25,36.75,45.75,56.4285714285714,18.6842105263158,43.6111111111111,51.1363636363636,62.3913043478261,18.5714285714286,88.3333333333333,49.2857142857143,57.6190476190476,33.5,45.75,45.75,45.75,45.75,45.75,45.75,45.75,45.75,45.75,45.75,45.75,45.75
Bouge_Shodra_Bouge_Shodra,71.3888888888889,62.25,59.5,42.0454545454546,57.7272727272727,54.7222222222222,32.3684210526316,41.5,41.5,36.8181818181818,38.695652173913,52.3684210526316,64.7368421052632,56.6666666666667,44,57.7272727272727,57.7272727272727,57.7272727272727,57.7272727272727,57.7272727272727,57.7272727272727,57.7272727272727,57.7272727272727,57.7272727272727,57.7272727272727,57.7272727272727,57.7272727272727
Tugul_Shodra_Tugul_Shodra,63.1818181818182,70.5263157894737,57.75,31.0526315789474,59.5,72.3809523809524,79.75,32.6086956521739,29.4444444444444,27.5,49.1666666666667,24.4736842105263,40.2173913043478,53.3333333333333,57.75,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5,59.5
HeXentafl_Default,77,72.1052631578947,64.3333333333333,49.25,50.4545454545455,45.8823529411765,50.2380952380952,39.7619047619048,49.3181818181818,40.6818181818182,42.2727272727273,52.0454545454546,51.6666666666667,45.75,33.6111111111111,25.4761904761905,66,50.4545454545455,50.4545454545455,50.4545454545455,50.4545454545455,50.4545454545455,50.4545454545455,50.4545454545455,50.4545454545455,50.4545454545455,50.4545454545455
Bara_Guti_Bara_Guti,98.4210526315789,66,84.7368421052632,32.9545454545455,41.6666666666667,54,28.0555555555556,40.6818181818182,42.3529411764706,31.1904761904762,20.25,84.5238095238095,65.25,41.1904761904762,23.6363636363636,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667,41.6666666666667
Musinaykahwhanmetowaywin_Musinaykahwhanmetowaywin,56.1764705882353,55.5555555555556,55.6818181818182,46.304347826087,52.75,57.25,46.4285714285714,53.8235294117647,45,51.7647058823529,35.5263157894737,46.0526315789474,54.0476190476191,51.1363636363636,44.7727272727273,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75,52.75
Ahtarah_Guti_Ahtarah_Guti,90.75,69.7826086956522,74.25,52.2222222222222,40.952380952381,55,27.5,58.0555555555556,45.2380952380952,45.7142857142857,19.25,44.5238095238095,54.5454545454546,48,21.5,40.952380952381,40.952380952381,40.952380952381,40.952380952381,40.952380952381,40.952380952381,40.952380952381,40.952380952381,40.952380952381,40.952380952381,40.952380952381,40.952380952381
Sujjua_Sujjua,49.75,35.2631578947368,44.5,19.1304347826087,42.8571428571429,55.2777777777778,41.4285714285714,38.8888888888889,72.8571428571429,40.6521739130435,40,77.5,50.25,65.5555555555556,77.25,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429
Doblet_Doblet,2.5,30.5882352941176,47.8947368421053,66.3888888888889,55,31.7391304347826,89.4736842105263,70.4761904761905,80,56.8181818181818,98.1818181818182,5.41666666666667,23.1578947368421,19.75,51.1111111111111,55,55,55,55,55,55,62.8571428571429,45.5555555555556,55,55,55,55
Los_Doze_Canes_Los_Doze_Canes,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Quinze_Tablas_Quinze_Tablas,2.38095238095238,47.7777777777778,56.25,66.5789473684211,54.25,36.9565217391304,94.4444444444444,75.4545454545455,78.9473684210526,57.1428571428571,98.6842105263158,13.6842105263158,15,11.3636363636364,50,54.25,54.25,54.25,54.25,54.25,54.25,54.25,54.25,54.25,54.25,54.25,54.25
Emperador_Emperador,10.5263157894737,39.6,48.5714285714286,46.25,37.2222222222222,60.4347826086956,20.4545454545455,44.375,28.6363636363636,48.3333333333333,86,95,80.7894736842105,92.1052631578947,42.7777777777778,48,44.5,37.2222222222222,37.2222222222222,46.3636363636364,50.4347826086956,37.2222222222222,37.2222222222222,69,47.7777777777778,37.2222222222222,37.2222222222222
Medio_Emperador_Medio_Emperador,8.57142857142857,41.3888888888889,43,44.5454545454546,37.7272727272727,50.8823529411765,13.8095238095238,39.0476190476191,31.0526315789474,50,83.3333333333333,94.5454545454546,77.7272727272727,81.4285714285714,32.5,37.7272727272727,37.7272727272727,37.7272727272727,37.7272727272727,37.7272727272727,37.7272727272727,37.7272727272727,37.7272727272727,37.7272727272727,37.7272727272727,37.7272727272727,37.7272727272727
